MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1170433,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MYOZ3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1170734,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MYT1L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1174786,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NBEAL2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1175023,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NBPF11,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1175477,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NBPF24,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1176488,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NCKAP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1176980,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NCOA3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1180514,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NELF,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1180592,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NEO1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1182297,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NFATC3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1182818,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NFIA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1185043,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NIN,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1185660,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NIPAL3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1187105,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NLN,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1187789,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NMNAT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1187995,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NMT2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1189499,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NOS1AP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1190553,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NPC2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1190885,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NPHS1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1191662,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NPTXR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1195036,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NSF,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1200541,Homo sapiens,Homo sapiens,hsa-miR-512-3p,NXNL2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1201310,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OAZ2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1201647,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OBFC2B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1202474,Homo sapiens,Homo sapiens,hsa-miR-512-3p,ODZ2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1202611,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OGDH,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1202730,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OGFOD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1204025,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OPA3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1206553,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OSCAR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1207611,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OTUD3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1208777,Homo sapiens,Homo sapiens,hsa-miR-512-3p,OXSR1,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1211826,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PALM2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1212140,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PAN3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1212522,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PAPD4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1214285,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PARK2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1215823,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PBX1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1216689,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PCDH11X,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1217681,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PCGF5,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1219265,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDCD1LG2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1219390,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDCD4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1219853,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDDC1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1221655,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDIK1L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1222619,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDP2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1223050,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDPR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1223145,Homo sapiens,Homo sapiens,hsa-miR-512-3p,PDRG1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
